3, 4, 3, 4, 4, 5, 4, 4, 3, 2, 2, 4, 4, 2, 7, 4, 4, 3, 4, 4, 2, 1, 1, 2, 4, 3, 0, 4, 3, 4, 3, 4, 5, 5, 4, 3, 5, 5, 3, 3, 1, 3, 4, 4, 5, 2, 3, 3, 2, 1
3, 6, 3, 5, 5, 5, 4, 5, 6, 2, 4, 5, 6, 5, 7, 5, 5, 3, 6, 4, 4, 3, 5, 5, 5, 5, 7, 0, 5, 6, 4, 6, 4, 7, 4, 5, 6, 7, 5, 7, 5, 6, 5, 6, 5, 4, 3, 2, 4, 5
5, 6, 4, 6, 3, 6, 6, 6, 1, 4, 3, 3, 7, 4, 7, 6, 6, 5, 1, 6, 3, 4, 3, 4, 4, 4, 8, 5, 0, 6, 5, 6, 5, 2, 6, 5, 5, 6, 5, 5, 3, 6, 5, 5, 6, 4, 5, 5, 4, 5
4, 6, 4, 5, 4, 6, 5, 3, 2, 3, 5, 4, 6, 3, 6, 5, 6, 4, 3, 2, 1, 4, 2, 3, 2, 2, 6, 7, 2, 0, 3, 4, 6, 4, 5, 1, 4, 5, 3, 6, 3, 3, 5, 5, 4, 4, 4, 3, 5, 5
4, 5, 4, 5, 1, 5, 4, 5, 3, 2, 3, 4, 5, 2, 5, 4, 5, 2, 4, 4, 3, 2, 1, 2, 4, 4, 3, 6, 4, 4, 0, 5, 5, 5, 5, 4, 3, 6, 4, 6, 2, 6, 5, 5, 6, 3, 3, 3, 3, 4
5, 3, 3, 2, 4, 2, 5, 5, 2, 4, 3, 3, 5, 3, 5, 1, 5, 3, 2, 4, 4, 5, 3, 2, 3, 3, 5, 5, 1, 4, 3, 0, 2, 3, 5, 2, 6, 2, 4, 5, 2, 2, 1, 1, 4, 3, 2, 4, 4, 2
4, 5, 4, 3, 2, 5, 4, 3, 3, 2, 3, 4, 4, 2, 6, 4, 5, 2, 4, 4, 4, 3, 1, 1, 3, 4, 5, 6, 5, 4, 3, 5, 0, 5, 5, 3, 4, 6, 4, 7, 2, 6, 4, 5, 2, 3, 3, 3, 4, 3
4, 4, 3, 5, 4, 5, 4, 6, 3, 2, 4, 5, 5, 2, 8, 4, 5, 3, 4, 5, 4, 3, 1, 2, 4, 5, 6, 6, 5, 5, 3, 6, 5, 0, 4, 3, 6, 5, 5, 6, 1, 5, 5, 4, 6, 2, 3, 3, 4, 3
5, 5, 4, 3, 4, 2, 5, 5, 3, 5, 5, 3, 6, 2, 5, 1, 6, 4, 5, 4, 4, 3, 4, 3, 4, 1, 6, 7, 4, 4, 3, 5, 6, 6, 0, 4, 6, 3, 5, 5, 2, 3, 2, 3, 5, 3, 2, 5, 4, 4
3, 6, 6, 5, 3, 5, 5, 5, 1, 5, 4, 5, 7, 3, 7, 4, 6, 3, 5, 4, 3, 4, 4, 4, 1, 4, 6, 7, 4, 2, 4, 3, 5, 4, 4, 0, 5, 4, 2, 5, 5, 5, 4, 4, 6, 5, 5, 5, 4, 5
3, 6, 4, 4, 4, 6, 5, 4, 2, 3, 2, 3, 6, 3, 2, 5, 6, 1, 1, 3, 2, 4, 3, 4, 3, 3, 7, 5, 3, 1, 4, 4, 6, 2, 4, 2, 0, 6, 4, 6, 3, 4, 4, 5, 3, 4, 4, 4, 3, 4
7, 7, 7, 5, 4, 7, 4, 7, 5, 5, 6, 7, 8, 4, 8, 7, 8, 5, 6, 7, 6, 5, 4, 5, 7, 7, 6, 6, 5, 7, 3, 8, 6, 7, 8, 7, 6, 0, 7, 8, 5, 7, 8, 6, 6, 6, 6, 6, 6, 6
4, 6, 5, 4, 3, 6, 6, 4, 2, 4, 2, 3, 7, 1, 7, 5, 7, 1, 4, 3, 2, 4, 3, 4, 3, 3, 4, 6, 3, 1, 2, 5, 6, 2, 5, 2, 5, 2, 0, 6, 3, 4, 4, 5, 5, 4, 4, 4, 3, 3
5, 3, 4, 1, 5, 5, 6, 1, 4, 5, 3, 4, 4, 4, 4, 4, 1, 2, 3, 4, 4, 5, 4, 1, 3, 2, 5, 7, 5, 3, 4, 5, 7, 4, 3, 4, 2, 5, 4, 0, 2, 5, 5, 4, 5, 1, 5, 4, 4, 5
5, 3, 2, 6, 5, 4, 7, 6, 3, 5, 4, 5, 4, 5, 7, 4, 4, 5, 6, 6, 5, 6, 5, 6, 3, 4, 7, 7, 6, 4, 4, 5, 7, 6, 3, 2, 6, 4, 4, 5, 0, 4, 5, 3, 5, 1, 5, 4, 6, 4
4, 4, 1, 4, 5, 4, 5, 6, 3, 4, 5, 1, 3, 4, 7, 5, 3, 4, 3, 5, 5, 4, 4, 4, 2, 1, 3, 7, 2, 4, 5, 4, 4, 4, 5, 4, 6, 4, 3, 6, 4, 0, 3, 3, 6, 5, 4, 5, 2, 4
5, 5, 2, 1, 5, 5, 6, 5, 4, 5, 3, 4, 5, 3, 7, 4, 6, 2, 5, 4, 6, 5, 4, 1, 3, 4, 5, 8, 4, 5, 4, 3, 5, 6, 5, 4, 5, 5, 4, 7, 2, 3, 0, 4, 5, 3, 5, 5, 4, 5
4, 2, 2, 5, 3, 1, 4, 4, 3, 4, 2, 2, 4, 2, 4, 4, 4, 5, 4, 5, 5, 4, 3, 4, 3, 2, 4, 4, 3, 5, 3, 5, 5, 5, 4, 5, 5, 1, 4, 4, 4, 1, 4, 0, 5, 4, 3, 3, 3, 1
3, 3, 4, 1, 4, 5, 6, 1, 3, 5, 4, 4, 7, 2, 4, 4, 6, 3, 3, 4, 3, 5, 4, 3, 3, 2, 6, 7, 4, 2, 3, 5, 7, 4, 3, 2, 2, 6, 4, 5, 4, 5, 2, 5, 0, 4, 3, 4, 5, 4
4, 2, 3, 5, 4, 4, 7, 5, 3, 5, 3, 5, 3, 5, 7, 6, 3, 5, 6, 5, 6, 5, 4, 5, 6, 5, 6, 7, 6, 6, 3, 7, 6, 6, 5, 6, 5, 4, 7, 4, 5, 4, 5, 3, 4, 0, 6, 3, 6, 4
5, 3, 4, 4, 2, 5, 5, 4, 3, 3, 4, 5, 4, 3, 6, 5, 4, 3, 5, 5, 4, 3, 2, 3, 3, 5, 4, 7, 5, 4, 1, 5, 6, 6, 6, 2, 4, 5, 4, 5, 3, 5, 5, 4, 3, 1, 0, 4, 4, 5
1, 4, 1, 4, 5, 3, 5, 3, 5, 3, 4, 5, 5, 4, 6, 3, 6, 3, 5, 2, 5, 4, 3, 4, 5, 3, 7, 6, 6, 5, 5, 6, 7, 6, 2, 5, 4, 5, 6, 6, 3, 4, 3, 5, 3, 3, 4, 0, 5, 6
5, 5, 5, 4, 4, 6, 5, 6, 4, 3, 5, 6, 6, 3, 8, 5, 6, 4, 5, 6, 5, 4, 2, 3, 5, 6, 5, 7, 4, 6, 3, 7, 6, 4, 6, 4, 6, 7, 6, 7, 3, 7, 6, 6, 5, 3, 2, 4, 0, 5
5, 6, 5, 4, 5, 6, 5, 5, 4, 3, 1, 4, 7, 3, 8, 5, 6, 4, 5, 4, 5, 4, 2, 3, 5, 6, 7, 3, 4, 6, 4, 6, 5, 6, 6, 5, 6, 7, 5, 8, 3, 6, 3, 6, 7, 4, 4, 4, 5, 0

# Name of the instance:
TI_Ins9_10_50_15
