7, 6, 6, 7, 5, 7, 5, 7, 7, 5, 6, 7, 5, 6, 6, 7, 8, 7, 4, 8, 0, 4, 8, 5, 6, 6, 8, 7, 5, 7, 6, 7, 6, 5, 6, 7, 6, 4, 7, 6
4, 2, 2, 4, 2, 3, 4, 3, 4, 1, 5, 7, 5, 5, 3, 3, 4, 3, 3, 4, 4, 0, 4, 2, 5, 2, 4, 4, 1, 4, 3, 3, 2, 1, 3, 3, 3, 3, 6, 2
5, 2, 1, 5, 3, 4, 5, 4, 4, 2, 5, 7, 6, 4, 4, 4, 3, 1, 4, 2, 5, 1, 0, 3, 4, 3, 4, 4, 2, 4, 3, 2, 3, 2, 4, 4, 4, 3, 6, 3
5, 6, 5, 7, 5, 4, 5, 6, 2, 5, 6, 8, 6, 6, 2, 4, 4, 5, 7, 5, 5, 5, 4, 0, 6, 7, 5, 3, 6, 4, 1, 5, 3, 6, 4, 6, 6, 4, 4, 5
1, 5, 4, 4, 6, 7, 5, 5, 7, 2, 6, 8, 6, 3, 4, 6, 3, 4, 4, 5, 5, 4, 3, 6, 0, 6, 7, 3, 5, 4, 6, 5, 6, 5, 7, 7, 7, 5, 6, 4
3, 5, 1, 2, 4, 5, 5, 7, 5, 5, 5, 7, 6, 5, 4, 4, 6, 4, 4, 5, 4, 4, 3, 4, 4, 0, 6, 6, 3, 5, 5, 2, 4, 5, 3, 4, 5, 3, 4, 4
5, 5, 5, 4, 4, 5, 4, 4, 3, 4, 6, 7, 4, 3, 3, 3, 2, 4, 4, 1, 2, 3, 5, 2, 5, 5, 0, 4, 4, 1, 2, 4, 2, 4, 1, 5, 5, 3, 5, 2
4, 3, 2, 6, 4, 5, 3, 5, 5, 3, 6, 8, 4, 5, 1, 5, 4, 2, 5, 3, 6, 2, 1, 4, 5, 4, 4, 0, 3, 5, 4, 3, 4, 3, 5, 5, 5, 4, 6, 4
3, 4, 3, 5, 3, 2, 4, 5, 3, 5, 5, 6, 5, 4, 4, 2, 4, 5, 5, 3, 3, 4, 5, 3, 4, 4, 3, 4, 0, 4, 2, 3, 1, 3, 3, 2, 4, 2, 5, 4
7, 6, 6, 5, 6, 6, 4, 5, 4, 5, 5, 8, 5, 4, 5, 7, 3, 5, 3, 2, 4, 4, 6, 3, 6, 5, 7, 5, 5, 0, 3, 7, 6, 5, 6, 7, 4, 6, 6, 6
5, 5, 4, 7, 5, 3, 4, 5, 1, 5, 5, 8, 5, 6, 2, 5, 3, 4, 7, 4, 4, 4, 3, 3, 6, 6, 5, 2, 5, 4, 0, 5, 4, 5, 3, 7, 6, 4, 3, 4
4, 4, 4, 5, 4, 3, 3, 5, 3, 6, 4, 5, 4, 5, 5, 3, 5, 5, 2, 4, 4, 5, 5, 4, 5, 4, 4, 4, 1, 4, 3, 0, 2, 3, 3, 2, 5, 3, 5, 4
4, 5, 5, 4, 2, 3, 3, 6, 2, 4, 5, 5, 4, 3, 3, 1, 4, 5, 4, 4, 2, 4, 4, 2, 3, 5, 4, 3, 3, 4, 1, 2, 0, 4, 3, 3, 3, 1, 4, 4
4, 1, 1, 3, 1, 4, 5, 2, 3, 3, 5, 7, 4, 4, 2, 3, 3, 2, 4, 3, 3, 2, 3, 1, 4, 1, 5, 3, 3, 3, 2, 2, 3, 0, 2, 4, 2, 2, 5, 1
4, 5, 5, 5, 3, 4, 4, 5, 3, 5, 6, 6, 4, 4, 4, 2, 3, 6, 5, 5, 1, 5, 5, 3, 4, 5, 5, 4, 4, 4, 2, 3, 1, 4, 0, 4, 4, 2, 5, 1
4, 2, 2, 4, 2, 5, 5, 3, 1, 4, 5, 7, 5, 4, 3, 3, 3, 3, 5, 2, 2, 3, 3, 2, 5, 2, 6, 2, 4, 2, 3, 3, 2, 1, 1, 0, 3, 3, 3, 2
5, 7, 7, 4, 6, 6, 4, 6, 4, 6, 6, 9, 5, 3, 5, 6, 4, 6, 4, 3, 5, 5, 6, 4, 7, 6, 7, 5, 6, 1, 3, 8, 7, 6, 6, 8, 0, 5, 6, 7
3, 6, 5, 3, 1, 5, 6, 6, 3, 3, 4, 8, 6, 2, 2, 4, 5, 5, 5, 5, 3, 5, 4, 1, 2, 7, 5, 3, 4, 3, 2, 4, 3, 6, 2, 6, 2, 0, 5, 3
4, 6, 6, 5, 3, 4, 4, 6, 3, 5, 2, 6, 3, 4, 4, 2, 4, 6, 4, 3, 3, 4, 5, 3, 3, 6, 5, 4, 4, 1, 2, 3, 1, 5, 4, 4, 4, 2, 0, 5
3, 6, 6, 6, 3, 3, 4, 4, 6, 4, 6, 7, 3, 5, 3, 2, 2, 6, 5, 4, 3, 4, 5, 4, 7, 6, 6, 5, 5, 3, 5, 6, 5, 5, 4, 7, 4, 6, 5, 0

# Name of the instance:
TI_Ins4_20_40_10
